ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Time
513,Location 6 - Location 25,6,25,13,144.852816037459600
514,Location 6 - Location 28,6,28,14,169.705632074913980
515,Location 6 - Location 24,6,24,15,169.705632074920060
516,Location 6 - Location 36,6,36,16,180.000000000000000
517,Location 6 - Location 3,6,3,17,180.000004868586760
518,Location 6 - Location 9,6,9,18,180.000004868587610
519,Location 6 - Location 19,6,19,19,204.852816037456990
520,Location 6 - Location 37,6,37,20,204.852816037456990
521,Location 6 - Location 13,6,13,21,204.852816037459600
522,Location 6 - Location 35,6,35,22,204.852816037459600
523,Location 6 - Location 29,6,29,23,229.705632074913950
524,Location 6 - Location 38,6,38,24,229.705632074913950
525,Location 6 - Location 23,6,23,25,229.705632074919210
526,Location 6 - Location 34,6,34,26,229.705632074920060
527,Location 6 - Location 46,6,46,27,240.000000000000000
528,Location 6 - Location 2,6,2,28,240.000006491448690
529,Location 6 - Location 10,6,10,29,240.000006491449600
530,Location 6 - Location 39,6,39,30,254.558448112370940
531,Location 6 - Location 33,6,33,31,254.558448112379660
532,Location 6 - Location 47,6,47,32,264.852816037456990
533,Location 6 - Location 20,6,20,33,264.852816037457050
534,Location 6 - Location 12,6,12,34,264.852816037459600
535,Location 6 - Location 45,6,45,35,264.852816037459600
536,Location 6 - Location 48,6,48,36,289.705632074913920
537,Location 6 - Location 30,6,30,37,289.705632074913980
538,Location 6 - Location 22,6,22,38,289.705632074919150
539,Location 6 - Location 44,6,44,39,289.705632074919210
540,Location 6 - Location 56,6,56,40,300.000000000000000
541,Location 6 - Location 1,6,1,41,300.000006491471370
542,Location 6 - Location 40,6,40,42,314.558448112370970
543,Location 6 - Location 49,6,49,43,314.558448112370970
544,Location 6 - Location 32,6,32,44,314.558448112379660
545,Location 6 - Location 43,6,43,45,314.558448112379660
546,Location 6 - Location 57,6,57,46,324.852816037456990
547,Location 6 - Location 11,6,11,47,324.852816037459600
548,Location 6 - Location 55,6,55,48,324.852816037459600
549,Location 6 - Location 50,6,50,49,339.411264149827960
550,Location 6 - Location 42,6,42,50,339.411264149840120
551,Location 6 - Location 58,6,58,51,349.705632074913980
552,Location 6 - Location 21,6,21,52,349.705632074919210
553,Location 6 - Location 54,6,54,53,349.705632074919210
554,Location 6 - Location 66,6,66,54,360.000000000000000
555,Location 6 - Location 59,6,59,55,374.558448112370910
556,Location 6 - Location 31,6,31,56,374.558448112378760
557,Location 6 - Location 53,6,53,57,374.558448112379660
558,Location 6 - Location 67,6,67,58,384.852816037456930
559,Location 6 - Location 65,6,65,59,384.852816037459550
560,Location 6 - Location 60,6,60,60,399.411264149829660
561,Location 6 - Location 41,6,41,61,399.411264149840120
562,Location 6 - Location 52,6,52,62,399.411264149840120
563,Location 6 - Location 68,6,68,63,409.705632074913980
564,Location 6 - Location 64,6,64,64,409.705632074919210
565,Location 6 - Location 76,6,76,65,420.000000000000000
566,Location 6 - Location 51,6,51,66,424.264080187299730
567,Location 6 - Location 69,6,69,67,434.558448112370800
568,Location 6 - Location 63,6,63,68,434.558448112379610
569,Location 6 - Location 77,6,77,69,444.852816037456930
570,Location 6 - Location 75,6,75,70,444.852816037459150
571,Location 6 - Location 70,6,70,71,459.411264149829660
572,Location 6 - Location 62,6,62,72,459.411264149839270
573,Location 6 - Location 78,6,78,73,469.705632074913980
574,Location 6 - Location 74,6,74,74,469.705632074919270
575,Location 6 - Location 86,6,86,75,480.000000000000060
576,Location 6 - Location 61,6,61,76,484.264080187299730
577,Location 6 - Location 79,6,79,77,494.558448112370910
578,Location 6 - Location 73,6,73,78,494.558448112379210
579,Location 6 - Location 87,6,87,79,504.852816037456820
580,Location 6 - Location 85,6,85,80,504.852816037459090
581,Location 6 - Location 80,6,80,81,519.411264149827840
582,Location 6 - Location 72,6,72,82,519.411264149839210
583,Location 6 - Location 88,6,88,83,529.705632074913980
584,Location 6 - Location 84,6,84,84,529.705632074918750
585,Location 6 - Location 96,6,96,85,540.000000000000000
586,Location 6 - Location 71,6,71,86,544.264080187299670
587,Location 6 - Location 89,6,89,87,554.558448112370910
588,Location 6 - Location 83,6,83,88,554.558448112379210
589,Location 6 - Location 97,6,97,89,564.852816037456930
590,Location 6 - Location 95,6,95,90,564.852816037459090
591,Location 6 - Location 90,6,90,91,579.411264149829780
592,Location 6 - Location 82,6,82,92,579.411264149839210
593,Location 6 - Location 98,6,98,93,589.705632074913980
594,Location 6 - Location 94,6,94,94,589.705632074918750
595,Location 6 - Location 81,6,81,95,604.264080187299670
596,Location 6 - Location 99,6,99,96,614.558448112370910
597,Location 6 - Location 93,6,93,97,614.558448112377960
598,Location 6 - Location 100,6,100,98,639.411264149808740
599,Location 6 - Location 92,6,92,99,639.411264149839210
600,Location 6 - Location 91,6,91,100,664.264080187299670
601,Location 7 - Location 7,7,7,1,0.000000000000000
602,Location 7 - Location 17,7,17,2,60.000000000000000
603,Location 7 - Location 8,7,8,3,60.000001622861966
604,Location 7 - Location 6,7,6,4,60.000001622863714
605,Location 7 - Location 18,7,18,5,84.852816037456989
606,Location 7 - Location 16,7,16,6,84.852816037460457
607,Location 7 - Location 27,7,27,7,120.000000000000000
608,Location 7 - Location 9,7,9,8,120.000003245723930
609,Location 7 - Location 5,7,5,9,120.000003245725680
610,Location 7 - Location 28,7,28,10,144.852816037456930
611,Location 7 - Location 19,7,19,11,144.852816037456960
612,Location 7 - Location 26,7,26,12,144.852816037459600
613,Location 7 - Location 15,7,15,13,144.852816037460460
614,Location 7 - Location 29,7,29,14,169.705632074913980
615,Location 7 - Location 25,7,25,15,169.705632074920060
616,Location 7 - Location 37,7,37,16,180.000000000000000
617,Location 7 - Location 10,7,10,17,180.000004868585900
618,Location 7 - Location 4,7,4,18,180.000004868587640
619,Location 7 - Location 20,7,20,19,204.852816037456990
620,Location 7 - Location 38,7,38,20,204.852816037456990
621,Location 7 - Location 36,7,36,21,204.852816037459600
622,Location 7 - Location 14,7,14,22,204.852816037460490
623,Location 7 - Location 39,7,39,23,229.705632074913890
624,Location 7 - Location 30,7,30,24,229.705632074913920
625,Location 7 - Location 24,7,24,25,229.705632074920060
626,Location 7 - Location 35,7,35,26,229.705632074920060
627,Location 7 - Location 47,7,47,27,240.000000000000000
628,Location 7 - Location 3,7,3,28,240.000006491450450
629,Location 7 - Location 40,7,40,29,254.558448112370940
630,Location 7 - Location 34,7,34,30,254.558448112380520
631,Location 7 - Location 48,7,48,31,264.852816037456930
632,Location 7 - Location 46,7,46,32,264.852816037459550
633,Location 7 - Location 13,7,13,33,264.852816037460460
634,Location 7 - Location 49,7,49,34,289.705632074913920
635,Location 7 - Location 23,7,23,35,289.705632074920060
636,Location 7 - Location 45,7,45,36,289.705632074920060
637,Location 7 - Location 57,7,57,37,300.000000000000000
638,Location 7 - Location 2,7,2,38,300.000008114312440
639,Location 7 - Location 50,7,50,39,314.558448112370910
640,Location 7 - Location 33,7,33,40,314.558448112379660
641,Location 7 - Location 44,7,44,41,314.558448112379660
642,Location 7 - Location 58,7,58,42,324.852816037456930
643,Location 7 - Location 56,7,56,43,324.852816037459550
644,Location 7 - Location 12,7,12,44,324.852816037460460
645,Location 7 - Location 43,7,43,45,339.411264149840120
646,Location 7 - Location 59,7,59,46,349.705632074913860
647,Location 7 - Location 55,7,55,47,349.705632074919150
648,Location 7 - Location 22,7,22,48,349.705632074920000
649,Location 7 - Location 67,7,67,49,359.999999999999890
650,Location 7 - Location 1,7,1,50,360.000008114335060
651,Location 7 - Location 60,7,60,51,374.558448112372620
652,Location 7 - Location 32,7,32,52,374.558448112379660
653,Location 7 - Location 54,7,54,53,374.558448112379660
654,Location 7 - Location 68,7,68,54,384.852816037456930
655,Location 7 - Location 66,7,66,55,384.852816037459550
656,Location 7 - Location 11,7,11,56,384.852816037460460
657,Location 7 - Location 42,7,42,57,399.411264149840060
658,Location 7 - Location 53,7,53,58,399.411264149840120
659,Location 7 - Location 69,7,69,59,409.705632074913860
660,Location 7 - Location 65,7,65,60,409.705632074919090
661,Location 7 - Location 21,7,21,61,409.705632074920000
662,Location 7 - Location 77,7,77,62,420.000000000000000
663,Location 7 - Location 52,7,52,63,424.264080187300580
664,Location 7 - Location 70,7,70,64,434.558448112372620
665,Location 7 - Location 64,7,64,65,434.558448112379150
666,Location 7 - Location 31,7,31,66,434.558448112379610
667,Location 7 - Location 78,7,78,67,444.852816037456930
668,Location 7 - Location 76,7,76,68,444.852816037459320
669,Location 7 - Location 63,7,63,69,459.411264149840060
670,Location 7 - Location 41,7,41,70,459.411264149840120
671,Location 7 - Location 79,7,79,71,469.705632074913860
672,Location 7 - Location 75,7,75,72,469.705632074918700
673,Location 7 - Location 87,7,87,73,479.999999999999890
674,Location 7 - Location 51,7,51,74,484.264080187299670
675,Location 7 - Location 62,7,62,75,484.264080187299730
676,Location 7 - Location 80,7,80,76,494.558448112370800
677,Location 7 - Location 74,7,74,77,494.558448112379100
678,Location 7 - Location 88,7,88,78,504.852816037456930
679,Location 7 - Location 86,7,86,79,504.852816037459380
680,Location 7 - Location 61,7,61,80,509.116896224760180
681,Location 7 - Location 73,7,73,81,519.411264149839210
682,Location 7 - Location 89,7,89,82,529.705632074913860
683,Location 7 - Location 85,7,85,83,529.705632074918640
684,Location 7 - Location 97,7,97,84,540.000000000000000
685,Location 7 - Location 72,7,72,85,544.264080187299670
686,Location 7 - Location 90,7,90,86,554.558448112372620
687,Location 7 - Location 84,7,84,87,554.558448112378300
688,Location 7 - Location 98,7,98,88,564.852816037456930
689,Location 7 - Location 96,7,96,89,564.852816037459210
690,Location 7 - Location 71,7,71,90,569.116896224760240
691,Location 7 - Location 83,7,83,91,579.411264149839100
692,Location 7 - Location 99,7,99,92,589.705632074913860
693,Location 7 - Location 95,7,95,93,589.705632074918640
694,Location 7 - Location 82,7,82,94,604.264080187299330
695,Location 7 - Location 100,7,100,95,614.558448112351700
696,Location 7 - Location 94,7,94,96,614.558448112378300
697,Location 7 - Location 81,7,81,97,629.116896224760010
698,Location 7 - Location 93,7,93,98,639.411264149837510
699,Location 7 - Location 92,7,92,99,664.264080187299100
700,Location 7 - Location 91,7,91,100,689.116896224759780
701,Location 8 - Location 8,8,8,1,0.000000000000000
702,Location 8 - Location 18,8,18,2,60.000000000000028
703,Location 8 - Location 7,8,7,3,60.000001622861959
704,Location 8 - Location 9,8,9,4,60.000001622861973
705,Location 8 - Location 19,8,19,5,84.852816037458723
706,Location 8 - Location 17,8,17,6,84.852816037460457
707,Location 8 - Location 28,8,28,7,120.000000000000010
708,Location 8 - Location 10,8,10,8,120.000003245723930
709,Location 8 - Location 6,8,6,9,120.000003245725680
710,Location 8 - Location 29,8,29,10,144.852816037456990
711,Location 8 - Location 20,8,20,11,144.852816037458750
712,Location 8 - Location 16,8,16,12,144.852816037460430
713,Location 8 - Location 27,8,27,13,144.852816037460460
714,Location 8 - Location 30,8,30,14,169.705632074915680
715,Location 8 - Location 26,8,26,15,169.705632074920060
716,Location 8 - Location 38,8,38,16,180.000000000000030
717,Location 8 - Location 5,8,5,17,180.000004868587640
718,Location 8 - Location 39,8,39,18,204.852816037456990
719,Location 8 - Location 37,8,37,19,204.852816037459600
720,Location 8 - Location 15,8,15,20,204.852816037460460
721,Location 8 - Location 40,8,40,21,229.705632074913950
722,Location 8 - Location 25,8,25,22,229.705632074920000
723,Location 8 - Location 36,8,36,23,229.705632074920060
724,Location 8 - Location 48,8,48,24,240.000000000000000
725,Location 8 - Location 4,8,4,25,240.000006491449600
726,Location 8 - Location 35,8,35,26,254.558448112380520
727,Location 8 - Location 49,8,49,27,264.852816037456990
728,Location 8 - Location 47,8,47,28,264.852816037459210
729,Location 8 - Location 14,8,14,29,264.852816037460460
730,Location 8 - Location 50,8,50,30,289.705632074913980
731,Location 8 - Location 24,8,24,31,289.705632074919950
732,Location 8 - Location 46,8,46,32,289.705632074920000
733,Location 8 - Location 58,8,58,33,300.000000000000000
734,Location 8 - Location 3,8,3,34,300.000008114312440
735,Location 8 - Location 34,8,34,35,314.558448112380460
736,Location 8 - Location 45,8,45,36,314.558448112380520
737,Location 8 - Location 59,8,59,37,324.852816037456930
738,Location 8 - Location 57,8,57,38,324.852816037459150
739,Location 8 - Location 13,8,13,39,324.852816037460460
740,Location 8 - Location 44,8,44,40,339.411264149840120
741,Location 8 - Location 60,8,60,41,349.705632074915680
742,Location 8 - Location 56,8,56,42,349.705632074918810
743,Location 8 - Location 23,8,23,43,349.705632074920000
744,Location 8 - Location 68,8,68,44,360.000000000000000
745,Location 8 - Location 2,8,2,45,360.000009737174420
746,Location 8 - Location 33,8,33,46,374.558448112379550
747,Location 8 - Location 55,8,55,47,374.558448112379610
748,Location 8 - Location 69,8,69,48,384.852816037456930
749,Location 8 - Location 67,8,67,49,384.852816037459090
750,Location 8 - Location 12,8,12,50,384.852816037460460
751,Location 8 - Location 43,8,43,51,399.411264149840060
752,Location 8 - Location 54,8,54,52,399.411264149840120
753,Location 8 - Location 70,8,70,53,409.705632074915680
754,Location 8 - Location 66,8,66,54,409.705632074918700
755,Location 8 - Location 22,8,22,55,409.705632074919950
756,Location 8 - Location 78,8,78,56,420.000000000000000
757,Location 8 - Location 1,8,1,57,420.000009737197050
758,Location 8 - Location 53,8,53,58,424.264080187300580
759,Location 8 - Location 65,8,65,59,434.558448112378810
760,Location 8 - Location 32,8,32,60,434.558448112379550
761,Location 8 - Location 79,8,79,61,444.852816037456930
762,Location 8 - Location 77,8,77,62,444.852816037459090
763,Location 8 - Location 11,8,11,63,444.852816037460460
764,Location 8 - Location 64,8,64,64,459.411264149839610
765,Location 8 - Location 42,8,42,65,459.411264149840010
766,Location 8 - Location 80,8,80,66,469.705632074913860
767,Location 8 - Location 76,8,76,67,469.705632074918410
768,Location 8 - Location 21,8,21,68,469.705632074920000
769,Location 8 - Location 88,8,88,69,480.000000000000000
770,Location 8 - Location 52,8,52,70,484.264080187300520
771,Location 8 - Location 63,8,63,71,484.264080187300520
772,Location 8 - Location 75,8,75,72,494.558448112377850
773,Location 8 - Location 31,8,31,73,494.558448112379550
774,Location 8 - Location 89,8,89,74,504.852816037456820
775,Location 8 - Location 87,8,87,75,504.852816037458980
776,Location 8 - Location 62,8,62,76,509.116896224760180
777,Location 8 - Location 74,8,74,77,519.411264149838870
778,Location 8 - Location 41,8,41,78,519.411264149840010
779,Location 8 - Location 90,8,90,79,529.705632074915680
780,Location 8 - Location 86,8,86,80,529.705632074918410
781,Location 8 - Location 98,8,98,81,540.000000000000000
782,Location 8 - Location 51,8,51,82,544.264080187299560
783,Location 8 - Location 73,8,73,83,544.264080187299670
784,Location 8 - Location 85,8,85,84,554.558448112377850
785,Location 8 - Location 99,8,99,85,564.852816037456930
786,Location 8 - Location 97,8,97,86,564.852816037459090
787,Location 8 - Location 72,8,72,87,569.116896224760130
788,Location 8 - Location 61,8,61,88,569.116896224760240
789,Location 8 - Location 84,8,84,89,579.411264149837510
790,Location 8 - Location 100,8,100,90,589.705632074894650
791,Location 8 - Location 96,8,96,91,589.705632074918300
792,Location 8 - Location 71,8,71,92,593.969712262220580
793,Location 8 - Location 83,8,83,93,604.264080187298990
794,Location 8 - Location 95,8,95,94,614.558448112377850
795,Location 8 - Location 82,8,82,95,629.116896224759670
